Time,X,Y,Z,Start
55.196062,112,122,147,0
55.236191,112,125,147,0
55.276334,110,127,147,0
55.3165,109,133,146,0
55.356628,108,137,145,0
55.396766,110,137,147,0
55.436912,112,140,147,0
55.47704,106,142,147,0
55.517178,112,142,156,0
55.557322,106,143,152,0
55.597454,109,146,155,0
55.637588,107,146,159,0
55.677723,105,148,162,0
55.717854,111,150,162,0
55.757982,115,150,163,0
55.798114,117,150,161,0
55.838242,121,149,160,0
55.878388,125,146,158,0
55.918566,126,139,155,0
55.958694,130,136,156,0
55.998834,125,131,156,0
56.038989,128,131,154,0
56.079121,134,126,156,0
56.119261,132,125,151,0
56.159408,132,122,152,0
56.199544,132,122,154,0
56.239688,131,123,152,0
56.279833,132,125,152,0
56.319961,134,126,151,0
56.360104,138,129,147,0
56.400252,147,134,147,0
56.444388,156,145,140,0
56.484524,157,175,141,0
56.524672,217,238,102,0
56.564805,247,249,108,0
56.60494,251,250,229,0
56.645074,252,252,249,0
56.685203,51,252,248,0
56.725338,68,253,186,1
56.765473,45,213,82,0
56.805603,114,162,139,0
56.845744,131,152,146,0
56.885888,111,136,128,0
56.926018,103,137,132,0
56.966149,99,136,135,0
57.006292,96,134,133,0
57.046426,96,132,137,0
57.086566,96,129,142,0
57.126711,103,126,144,0
57.166846,107,125,145,0
57.206993,104,123,144,0
57.247146,106,125,145,0
57.287307,106,127,139,0
57.327439,107,129,139,0
57.367583,108,129,143,0
57.407714,108,131,142,0
57.447863,109,132,140,0
57.488018,111,132,145,0
57.528161,110,132,147,0
57.568309,112,133,150,0
57.60846,110,132,156,0
57.648596,109,135,157,0
57.688737,111,137,150,0
57.72888,118,132,158,0
57.769016,123,132,160,0
57.809161,119,134,158,0
57.849318,120,138,164,0
57.889454,125,137,163,0
57.929599,130,135,171,0
57.969751,144,132,172,0
58.009899,141,127,166,0
58.050038,137,124,168,0
58.090195,135,123,167,0
58.130334,133,125,162,0
58.170479,132,125,156,0
58.210641,129,127,155,0
58.250785,130,125,152,0
58.290939,132,125,149,0
58.331105,132,123,148,0
58.371248,136,122,148,0
58.411401,136,121,147,0
58.45156,137,120,146,0
58.491699,138,119,147,0
58.531844,140,119,145,0
58.571996,143,120,147,0
58.612133,144,120,149,0
58.65229,146,122,150,0
58.692391,148,125,148,0
58.73253,151,124,150,0
58.772681,150,125,150,0
58.812836,148,126,147,0
58.852978,150,130,143,0
58.893122,157,135,139,0
58.933277,156,140,141,0
58.973421,155,151,134,0
59.013571,148,169,122,0
59.053735,155,194,96,0
59.093876,199,224,67,0
59.134023,206,246,75,0
59.174181,245,250,161,0
59.214318,107,251,236,0
59.254468,69,236,167,0
59.294627,63,198,117,1
59.334796,111,149,130,0
59.374945,136,141,137,0
59.415111,132,139,138,0
59.455255,110,129,132,0
59.495407,112,126,147,0
59.535565,103,124,142,0
59.575695,102,124,140,0
59.615838,110,121,145,0
59.655979,108,118,141,0
59.696115,113,121,142,0
59.736262,113,123,145,0
59.776389,113,123,140,0
59.816526,113,119,143,0
59.85667,119,122,142,0
59.89683,110,119,143,0
59.936966,115,119,148,0
59.977111,112,121,143,0
60.01726,113,121,150,0
60.057397,115,123,159,0
60.097543,111,126,159,0
60.13769,113,123,160,0
60.177824,114,125,161,0
60.217969,112,128,153,0
60.258125,108,130,151,0
60.298267,107,132,157,0
60.338418,113,132,153,0
60.378573,110,133,159,0
60.418711,116,134,158,0
60.458855,117,136,157,0
60.499,120,137,154,0
60.539134,129,136,160,0
60.579267,134,134,159,0
60.61941,132,129,162,0
60.659545,136,127,166,0
60.699685,133,126,155,0
60.739821,133,127,156,0
60.779953,134,124,155,0
60.820099,133,125,154,0
60.860258,135,123,155,0
60.900384,137,123,153,0
60.940526,134,122,153,0
60.980675,132,122,151,0
61.020813,133,121,152,0
61.060951,133,121,152,0
61.101114,132,121,152,0
61.141257,132,120,151,0
61.181398,136,120,150,0
61.221552,136,121,152,0
61.261693,133,121,151,0
61.301842,132,120,152,0
61.342002,129,121,152,0
61.382142,126,123,151,0
61.422292,122,124,151,0
61.462434,121,127,151,0
61.502565,123,129,152,0
61.544222,131,137,152,0
61.584372,159,156,140,0
61.624509,188,186,131,0
61.664642,226,229,105,0
61.704778,234,247,123,0
61.744912,248,251,132,0
61.785057,251,251,208,0
61.825205,21,252,243,1
61.865341,27,249,140,0
61.905481,65,165,124,0
61.945634,173,134,143,0
61.985769,112,127,130,0
62.02591,115,129,136,0
62.066055,109,125,152,0
62.106187,101,123,149,0
62.14633,102,124,136,0
62.186477,104,122,140,0
62.226613,108,117,151,0
62.266754,109,115,147,0
62.306906,110,118,149,0
62.347043,109,117,149,0
62.387193,110,118,148,0
62.42734,115,121,148,0
62.467476,113,121,148,0
62.507623,114,124,147,0
62.547769,116,123,148,0
62.587904,115,124,147,0
62.628047,118,125,150,0
62.668188,119,126,150,0
62.708326,116,127,148,0
62.748469,119,125,151,0
62.788611,118,130,148,0
62.828748,118,127,150,0
62.868908,122,127,154,0
62.909061,113,134,147,0
62.949198,106,134,155,0
62.989343,109,139,160,0
63.029502,107,141,158,0
63.069637,110,143,159,0
63.109779,109,146,160,0
63.14993,110,146,167,0
63.190066,119,146,163,0
63.230208,129,143,160,0
63.270364,134,137,162,0
63.310504,138,132,164,0
63.350655,132,129,165,0
63.390819,136,128,157,0
63.430964,141,125,150,0
63.471117,141,122,148,0
63.511277,137,120,149,0
63.551394,136,119,151,0
63.591537,137,118,149,0
63.631682,136,119,146,0
63.671822,135,118,145,0
63.711965,134,119,146,0
63.752108,136,120,147,0
63.792243,137,122,146,0
63.832401,137,123,145,0
63.872552,140,123,147,0
63.912689,141,125,147,0
63.952834,143,132,149,0
63.992994,147,144,139,0
64.033141,153,162,130,0
64.073293,168,187,136,0
64.113459,216,214,132,0
64.153598,246,233,120,0
64.193745,250,246,148,0
64.233905,252,250,211,0
64.274044,202,252,248,0
64.314195,95,252,203,0
64.354357,63,221,148,0
64.394498,59,180,124,1
64.434644,110,153,132,0
64.4748,132,132,138,0
64.514938,117,123,133,0
64.555142,112,122,134,0
64.59542,102,121,140,0
64.635557,106,120,141,0
64.675699,103,122,139,0
64.715841,104,120,141,0
64.755975,107,118,147,0
64.796129,107,118,145,0
64.836286,108,121,143,0
64.876385,110,121,144,0
64.916526,109,122,142,0
64.956687,112,121,145,0
64.996833,112,120,146,0
65.036982,113,121,147,0
65.077141,115,122,148,0
65.117279,113,119,147,0
65.157424,115,120,148,0
65.197582,116,121,148,0
65.237723,115,120,149,0
65.27787,115,120,147,0
65.318026,114,124,144,0
65.358162,114,121,149,0
65.39831,114,124,151,0
65.438471,110,128,144,0
65.478653,114,125,149,0
65.518797,116,129,148,0
65.558951,113,126,147,0
65.599088,117,127,151,0
65.639233,112,127,149,0
65.679373,118,125,154,0
65.71951,118,129,154,0
65.759654,113,134,153,0
65.799797,110,135,154,0
65.839936,115,136,155,0
65.880085,117,134,155,0
65.92025,121,133,158,0
65.960386,122,131,161,0
66.000531,121,130,159,0
66.040683,125,128,159,0
66.080814,126,128,159,0
66.120951,127,126,157,0
66.161102,130,125,158,0
66.201243,129,125,157,0
66.24139,124,125,156,0
66.281542,126,126,156,0
66.321681,125,125,154,0
66.361827,126,124,155,0
66.401984,127,124,154,0
66.442122,127,123,154,0
66.482272,126,123,154,0
66.522427,127,123,154,0
66.562562,127,123,152,0
66.602706,126,123,151,0
66.642848,125,124,151,0
66.682984,127,123,149,0
66.723127,127,124,152,0
66.763266,128,124,152,0
66.803402,129,124,152,0
66.843546,129,124,153,0
66.883695,130,125,153,0
66.923832,131,128,152,0
66.963984,134,131,148,0
67.00414,145,140,148,0
67.044281,150,159,136,0
67.084403,160,173,121,0
67.124552,185,222,119,0
67.164686,216,246,96,0
67.204886,214,250,133,0
67.245031,241,251,201,0
67.285166,171,252,233,0
67.325306,23,248,213,1
67.365455,53,186,184,0
67.405589,88,158,133,0
67.445732,125,139,134,0
67.485877,111,135,134,0
67.52601,101,127,131,0
67.566143,108,125,136,0
67.606286,103,122,140,0
67.64642,99,124,137,0
67.686561,99,125,138,0
67.726711,102,120,137,0
67.766847,110,119,144,0
67.806992,106,118,142,0
67.847153,108,120,142,0
67.8873,108,121,142,0
67.927441,110,121,142,0
67.967602,112,120,141,0
68.007738,115,121,144,0
68.047875,112,121,142,0
68.088021,112,123,143,0
68.128153,113,123,143,0
68.168294,108,125,145,0
68.208468,112,125,146,0
68.248604,114,127,145,0
68.288744,114,123,147,0
68.32889,123,124,151,0
68.369029,117,123,148,0
68.40918,121,121,154,0
68.449339,127,123,158,0
68.48948,118,126,153,0
68.529628,120,126,156,0
68.569787,117,128,164,0
68.609922,118,128,163,0
68.650057,123,127,166,0
68.690198,131,127,171,0
68.730342,130,127,164,0
68.770476,131,128,160,0
68.810619,144,129,154,0
68.850773,143,127,154,0
68.890909,135,125,155,0
68.931064,135,125,158,0
68.971219,140,125,152,0
69.011361,137,124,153,0
69.051512,136,124,155,0
69.091666,138,123,154,0
69.131802,136,124,154,0
69.17195,133,123,153,0
69.212109,133,123,153,0
69.25225,133,122,153,0
69.292405,132,123,154,0
69.332562,133,122,154,0
69.372703,134,122,154,0
69.412842,132,122,154,0
69.452992,132,122,155,0
69.493132,132,122,153,0
69.533278,131,122,152,0
69.573431,131,123,151,0
69.613569,129,126,150,0
69.653707,128,127,148,0
69.693846,131,132,145,0
69.733981,139,136,152,0
69.774124,137,151,146,0
69.814269,156,184,123,0
69.854408,216,218,86,0
69.894557,205,245,97,0
69.934714,245,250,103,0
69.974853,250,251,173,0
70.015004,237,253,245,0
70.055161,86,252,217,0
70.095298,11,220,144,1
70.135445,75,167,139,0
70.1756,142,146,154,0
70.21574,119,133,144,0
70.255891,113,130,136,0
70.296046,107,125,146,0
70.336183,100,123,141,0
70.376328,98,124,140,0
70.416499,101,122,143,0
70.456638,101,123,147,0
70.496781,112,118,144,0
70.536936,116,120,143,0
70.577076,116,120,145,0
70.617215,116,121,149,0
70.657358,118,125,139,0
70.697496,121,121,145,0
70.737635,121,123,149,0
70.777778,119,121,155,0
70.817914,121,125,157,0
70.85806,122,128,155,0
70.898206,124,131,158,0
70.938343,119,135,161,0
70.978491,117,137,162,0
71.018649,118,138,163,0
71.058791,123,135,166,0
71.098941,127,132,168,0
71.139099,123,134,165,0
71.179241,127,134,165,0
71.219392,125,134,164,0
71.259546,129,134,161,0
71.299687,129,134,157,0
71.339834,129,135,156,0
71.379983,130,135,155,0
71.420117,130,134,155,0
71.460263,130,134,154,0
71.500391,130,134,153,0
71.540531,132,134,151,0
71.580669,132,131,153,0
71.620811,134,130,154,0
71.660947,134,131,155,0
71.701085,132,130,155,0
71.741251,132,129,156,0
71.781385,129,129,158,0
71.821523,134,130,158,0
71.861673,133,130,160,0
71.901809,133,132,164,0
71.941953,135,132,163,0
